"Oid";"ClasseOid";"DataNascita";"Sesso";"Cittadinanza";"PEI";"PDB";"Anno";"Sezione";"Classe";"Settore";"Area";"StatusFinale";"MedieCSC";"ScuolaMediaProvenienza";"ConsiglioOrientativo";"BocciatoMedie";"ValutazioneEsameMedie";"ValutazioneEsameMaturita"
"770c47a5-8b07-46bf-b2fc-181e19242d1e";"fa4d5f10-277e-432c-9af2-325543a668b3";"2000-09-30";"0";"ITALIA";"0";"1";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"77"
"771704c4-ac21-497f-a58c-9b093b084513";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-10-14";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"771704c4-ac21-497f-a58c-9b093b084513";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-10-14";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"772f62e8-e645-4ed2-ae14-be263545b38e";"b4d16bb3-4589-4ba3-b761-4a2e0449bf96";"2004-08-24";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"773768e8-123b-4bd4-ae85-8f06fdbd520d";"147b362f-a7d1-4ec4-90c7-8065b5d3cd1d";"2002-10-27";"1";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"773768e8-123b-4bd4-ae85-8f06fdbd520d";"22fc17c0-015d-4da6-9b03-c101aa510287";"2002-10-27";"1";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"775b9008-32c1-425e-8a19-815d4794f09b";"a2e1e80e-e71b-4c18-8393-52026239286d";"2003-10-21";"0";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"775b9008-32c1-425e-8a19-815d4794f09b";"8e680719-e6b8-4455-8627-596f73c41b87";"2003-10-21";"0";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"77647d80-eac5-4eb2-b9a7-e4e4a48f7aa0";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-09-01";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"77d59616-490e-4af2-bd15-d0ad9f27137f";"5d980c72-ede9-4a23-bf67-a71fec550053";"2003-10-04";"0";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Scientifico Paritario";"2017-2018";"B1";"0";"";"";"0";"0";"0"
"77d59616-490e-4af2-bd15-d0ad9f27137f";"293e84dc-0121-4543-a327-e81524e03785";"2003-10-04";"0";"ITALIA";"0";"1";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"Collegio San Carlo";"";"0";"0";"0"
"785beb5d-98b0-4cbf-bca3-e90ab28b4975";"0cf8ebdd-4a64-467f-a80e-6f5594b90988";"2003-08-29";"0";"ITALIA";"0";"1";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"785beb5d-98b0-4cbf-bca3-e90ab28b4975";"12e8710f-de11-4655-afcd-f790d5a28145";"2003-08-29";"0";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7880583f-3ee9-468f-a5c1-e360fb6a3b7f";"a2e1e80e-e71b-4c18-8393-52026239286d";"2002-11-12";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7880583f-3ee9-468f-a5c1-e360fb6a3b7f";"8e680719-e6b8-4455-8627-596f73c41b87";"2002-11-12";"1";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"79442303-35fc-4aa6-a622-8947c870be1e";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-06-17";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"794990cc-7dad-4f0d-be0f-c3babfb3c301";"11b6d6c4-f7ed-4a08-8120-a38eae3a8568";"2000-04-13";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"794990cc-7dad-4f0d-be0f-c3babfb3c301";"2eebf665-6d63-4c74-925b-68389a7dcf6d";"2000-04-13";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"75"
"799510ff-8029-4561-8841-03f32bd3adff";"3a3e8967-5f47-4ee5-b8e4-32ea2d62a888";"2001-02-13";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"799510ff-8029-4561-8841-03f32bd3adff";"9dc11f55-b8d1-4b26-804b-9bdb15cca472";"2001-02-13";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7a20962f-9188-4071-ba9e-871374f1b394";"cec4e795-efb2-4b5b-8ac5-73259f386580";"2003-01-11";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7a20962f-9188-4071-ba9e-871374f1b394";"dfa41e7a-8981-4091-9ac7-392a704443ac";"2003-01-11";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"7a327af7-4301-4fd9-974b-a5c86b669757";"dd2f0e00-d414-4061-b2e3-2b4ef55f0994";"2002-06-06";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7a327af7-4301-4fd9-974b-a5c86b669757";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-06-06";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"T";"0";"";"";"0";"0";"0"
"7ac2e7cb-7820-4df2-a8fd-3da45ebb9a7b";"0b78ed65-f31d-4beb-b246-96f7928b395b";"2001-07-13";"1";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"7ac2e7cb-7820-4df2-a8fd-3da45ebb9a7b";"b0c2c6be-fa9f-4326-9774-98779897336e";"2001-07-13";"1";"ITALIA";"0";"1";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7aee0028-9961-4edf-829c-54a7e4def704";"28304c4b-5e20-4e27-9cce-1719d07d8091";"1999-05-07";"0";"ITALIA";"0";"0";"5";"C";"5 C";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7b99d7c8-9ce4-4c04-80d2-ec0419dd127d";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2004-10-26";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7b9d7135-892f-4a97-b8c1-ff44c5b1b72a";"02777bf5-ca0e-4369-8aaf-13984cb4e4af";"2002-02-19";"0";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Scienze Umane Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"7b9d7135-892f-4a97-b8c1-ff44c5b1b72a";"8438d26a-fd14-4137-a021-6f31c2107c9d";"2002-02-19";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"7c5bd924-ffbb-4844-8ecf-f21cf9b441d4";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-12-26";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7c5bd924-ffbb-4844-8ecf-f21cf9b441d4";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-12-26";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7c7f1d1d-177c-4226-987b-f9686a288636";"0cf8ebdd-4a64-467f-a80e-6f5594b90988";"2003-11-18";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7c7f1d1d-177c-4226-987b-f9686a288636";"12e8710f-de11-4655-afcd-f790d5a28145";"2003-11-18";"1";"ITALIA";"0";"0";"2";"A";"2 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7cdc052a-aded-4720-9371-99957ea4eecb";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-10-12";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7cfa4439-894b-4c13-8a80-d5c84c4905e8";"293e84dc-0121-4543-a327-e81524e03785";"2004-08-09";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"T";"1";"Collegio San Carlo";"";"0";"0";"0"
"7d26b514-5374-424d-86c4-e3b1c1600a9b";"3f9e081d-7efe-40dc-b14b-b928e485e234";"2004-10-16";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"7d2ee4cd-5341-424e-9876-565febd21941";"3bb91654-06ee-481d-8b7a-d6e3f3d0d4d5";"2001-02-16";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"7d2ee4cd-5341-424e-9876-565febd21941";"56f95698-c3ec-41f4-9376-9b0923a0d18a";"2001-02-16";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"7d63db7f-1ad7-4d19-9ba4-60314d7c4fd6";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2005-10-06";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"7d6f5c94-c89b-4b4b-aa70-3d5a8ce0f124";"b4d16bb3-4589-4ba3-b761-4a2e0449bf96";"2004-11-09";"1";"ITALIA";"0";"0";"1";"C";"1 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"7e954e18-2fc9-4e5c-97bc-09db8e0868a3";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-06-18";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"7ea2a7c3-6ab0-4feb-9337-75a671636ac9";"71f5852b-4309-480d-a19e-ea4abb30c878";"2000-04-10";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7ea2a7c3-6ab0-4feb-9337-75a671636ac9";"941f1d82-145a-4fe6-971b-799fcf029a97";"2000-04-10";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"68"
"7ec8c677-26c8-4791-af38-b89c1d4624c8";"fb36b963-2c5b-453a-97fe-cac33b1b59b6";"2002-07-29";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"7ed26c0b-d062-4f29-bee8-36a12c85c952";"6831041f-6fbe-4098-a48c-8df76e166f3c";"2002-10-25";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7ed26c0b-d062-4f29-bee8-36a12c85c952";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";"2002-10-25";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"7ee85fcd-0c51-493f-a95c-806b7e8401a9";"3f9e081d-7efe-40dc-b14b-b928e485e234";"2004-02-19";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"7eefa516-c5a2-4521-a62a-51d4d606ca92";"1bdbfdcb-7d00-45c2-b38c-6419f302aa62";"2000-03-07";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7ef8885c-b9f3-44cc-9854-9845c1a07dac";"de961173-ef46-4715-9540-624cf94f0cf4";"2002-01-17";"0";"ITALIA";"0";"0";"1";"A";"1 A";"International Baccalaureate Diploma";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"7ef8885c-b9f3-44cc-9854-9845c1a07dac";"910cc2bd-e3bf-41af-a2c1-9ae11b841800";"2002-01-17";"0";"ITALIA";"0";"0";"2";"A";"2 A";"International Baccalaureate Diploma";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"8002f7a1-7dd0-45fb-9f4a-c32272ecfd76";"15d90f60-ab82-4d22-8a28-6a7b3c0ca57a";"2002-12-30";"1";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8002f7a1-7dd0-45fb-9f4a-c32272ecfd76";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";"2002-12-30";"1";"ITALIA";"0";"0";"3";"C";"3 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"80826412-d81d-495b-aec6-7647f32189c4";"f0aa953a-343c-4d42-8088-3e57163eb0b3";"1998-09-30";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"80c0124b-5fdd-4829-a7dd-ffdc4e362a32";"3bb91654-06ee-481d-8b7a-d6e3f3d0d4d5";"2001-11-05";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"80c0124b-5fdd-4829-a7dd-ffdc4e362a32";"56f95698-c3ec-41f4-9376-9b0923a0d18a";"2001-11-05";"1";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"8113852b-5ed4-43dc-b934-2365bdf8b49b";"c820a9c0-4049-458c-9b6f-820beebb8b3e";"2000-07-21";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2017-2018";"T";"0";"";"";"0";"0";"0"
"817cf5f6-fc5c-4b15-94b1-246a163a5639";"8c9ad465-9aa5-4b90-96ac-d9d559470d6f";"2002-05-19";"0";"ITALIA";"0";"0";"2";"D";"2 D";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"817cf5f6-fc5c-4b15-94b1-246a163a5639";"611b1046-0e5e-4c75-909f-c02c0e3d874b";"2002-05-19";"0";"ITALIA";"0";"0";"3";"D";"3 D";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"81ce0476-2375-4227-86ce-377171be3077";"f8cdc0dc-2f93-4dfc-85b8-87f5fcd27480";"2000-04-19";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"81ce0476-2375-4227-86ce-377171be3077";"fa4d5f10-277e-432c-9af2-325543a668b3";"2000-04-19";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"90"
"81e999a2-810b-4e8e-949b-c51b2bd736cf";"293e84dc-0121-4543-a327-e81524e03785";"2004-04-20";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"82090703-bb25-449a-b897-ebd9c7332022";"28304c4b-5e20-4e27-9cce-1719d07d8091";"1999-03-23";"0";"ITALIA";"0";"0";"5";"C";"5 C";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8232c26f-41d1-4585-b40d-5557972d725b";"5f545908-f552-4c84-bb37-fd328dda31a4";"2004-05-11";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"825c9d23-fe52-4f35-a4a3-9cbe8d0494d0";"b9e0c0f2-7a97-43d3-a54b-bcd9de1f8524";"2005-05-03";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"827fbfb8-86bf-4077-be69-9a56924761eb";"962692b7-279e-41c6-86b7-beaa72e834f6";"2004-01-27";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"8280d870-5106-4c76-9d66-22c95f551b92";"b177caa6-0fa7-4e1c-9e8f-d0e66ddbe472";"1999-10-08";"1";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8338fcef-2ef0-406b-8db5-17bcaa9c10a8";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-11-27";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"83afe1fc-770c-4661-8d0f-4d4d8bfffc88";"3a3e8967-5f47-4ee5-b8e4-32ea2d62a888";"2002-02-20";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"83afe1fc-770c-4661-8d0f-4d4d8bfffc88";"9dc11f55-b8d1-4b26-804b-9bdb15cca472";"2002-02-20";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"843464d4-eb02-467b-96f6-189d4285e1d8";"eddb3c45-5d50-448b-8747-c7ac73e96b2a";"2003-04-26";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"843464d4-eb02-467b-96f6-189d4285e1d8";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";"2003-04-26";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"848ddb98-737e-48db-9d9a-5ba4737b124d";"15d90f60-ab82-4d22-8a28-6a7b3c0ca57a";"2002-08-30";"1";"ITALIA";"0";"0";"2";"C";"2 C";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"848ddb98-737e-48db-9d9a-5ba4737b124d";"37a391f1-4ad3-4367-9c6b-e8ea7ef1319f";"2002-08-30";"1";"ITALIA";"0";"0";"3";"C";"3 C";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"84c05b05-cf84-4a23-96d1-f115dbfa2834";"3a3e8967-5f47-4ee5-b8e4-32ea2d62a888";"2001-07-21";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scienze Umane Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"84c05b05-cf84-4a23-96d1-f115dbfa2834";"9dc11f55-b8d1-4b26-804b-9bdb15cca472";"2001-07-21";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scienze Umane Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"852ca3e8-03d0-463f-b849-00a2bc7e14e2";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-08-10";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"85a4c647-ed11-4535-ac2a-f115f3a4bcd0";"5d6ba531-3ff2-4afa-ba66-c0649f65843a";"1999-04-14";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"85e8d602-bcaa-44d5-a083-cb5198c8324b";"71f5852b-4309-480d-a19e-ea4abb30c878";"2000-03-13";"1";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scientifico Paritario";"2017-2018";"T";"0";"";"";"0";"0";"0"
"86522f61-a59b-40a3-9d8f-be49e2fc7863";"3f9e081d-7efe-40dc-b14b-b928e485e234";"2004-12-29";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scientifico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"8683732b-5161-4080-81cc-99d1b196f1e4";"e9490a06-6620-4b23-ade4-915ac68b4c8c";"2002-05-17";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8683732b-5161-4080-81cc-99d1b196f1e4";"3bf3b42c-a5c8-43bc-8656-4837e2a22c62";"2002-05-17";"0";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"86fd33d6-1525-40a1-a303-a24a05c32b73";"21576f87-af5c-44f4-b86f-560733e44a52";"2002-05-05";"1";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"86ff08fc-37a4-40d2-8d28-ab3d3e929126";"eddb3c45-5d50-448b-8747-c7ac73e96b2a";"2003-04-18";"1";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"T";"0";"";"";"0";"0";"0"
"872fe7dd-ed65-4450-af4c-bc5b774d3b99";"962692b7-279e-41c6-86b7-beaa72e834f6";"2004-04-05";"1";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Scienze Umane Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"87371112-7838-45a9-9904-77a9e25881da";"71f5852b-4309-480d-a19e-ea4abb30c878";"2001-02-10";"0";"ITALIA";"0";"0";"4";"B";"4 B";"Liceo Scientifico Paritario";"2017-2018";"P2";"0";"";"";"0";"0";"0"
"87371112-7838-45a9-9904-77a9e25881da";"941f1d82-145a-4fe6-971b-799fcf029a97";"2001-02-10";"0";"ITALIA";"0";"0";"5";"B";"5 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"72"
"876f71e2-4a17-4add-b0bc-a2a47663e729";"eddb3c45-5d50-448b-8747-c7ac73e96b2a";"2003-04-24";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"876f71e2-4a17-4add-b0bc-a2a47663e729";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";"2003-04-24";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"8791c201-1bef-4066-b90b-60d987d8088f";"3bb91654-06ee-481d-8b7a-d6e3f3d0d4d5";"2001-02-09";"0";"ITALIA";"0";"0";"3";"A";"3 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8791c201-1bef-4066-b90b-60d987d8088f";"56f95698-c3ec-41f4-9376-9b0923a0d18a";"2001-02-09";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"8799084e-4286-45de-a68e-4dd643064422";"6831041f-6fbe-4098-a48c-8df76e166f3c";"2002-05-31";"1";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Scientifico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"8799084e-4286-45de-a68e-4dd643064422";"b9f4b572-d1ca-4d7e-8a4d-9869d28ebff8";"2002-05-31";"1";"ITALIA";"0";"0";"3";"B";"3 B";"Liceo Scientifico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"0"
"87ff1d58-55a8-4dfa-a34f-85334f1f6746";"02777bf5-ca0e-4369-8aaf-13984cb4e4af";"2001-07-16";"0";"ITALIA";"0";"1";"2";"A";"2 A";"Liceo Scienze Umane Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"87ff1d58-55a8-4dfa-a34f-85334f1f6746";"8438d26a-fd14-4137-a021-6f31c2107c9d";"2001-07-16";"0";"ITALIA";"0";"1";"3";"A";"3 A";"Liceo Scienze Umane Paritario";"2018-2019";"P2";"0";"";"";"0";"0";"0"
"882b318a-c0e6-419a-988e-f9a2e165a1b7";"927539d4-142d-43eb-9913-4096cd25b19b";"2000-11-17";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"888e45bc-60fd-4615-8a0e-55cdcd8f6229";"471c5e63-f996-463b-8f18-d32c7d5c6397";"2000-08-25";"0";"ITALIA";"0";"0";"4";"A";"4 A";"Liceo Classico Paritario";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"888e45bc-60fd-4615-8a0e-55cdcd8f6229";"4cd9773c-844d-454f-96eb-6c2d9c68ebf4";"2000-08-25";"0";"ITALIA";"0";"0";"5";"A";"5 A";"Liceo Classico Paritario";"2018-2019";"P1";"0";"";"";"0";"0";"100"
"889523a4-970f-4361-9d29-b71abfc3a95e";"631308fa-cc55-47b6-85ee-be72698f1121";"2004-03-16";"0";"ITALIA";"0";"0";"1";"A";"1 A";"Liceo Classico Paritario";"2018-2019";"P1";"1";"Collegio San Carlo";"";"0";"0";"0"
"892766cd-a6a1-45e9-99ef-c5b6ad287c1e";"eddb3c45-5d50-448b-8747-c7ac73e96b2a";"2003-09-10";"0";"ITALIA";"0";"0";"1";"B";"1 B";"Liceo Internazionale per l'Intercultura";"2017-2018";"P1";"0";"";"";"0";"0";"0"
"892766cd-a6a1-45e9-99ef-c5b6ad287c1e";"9622be00-6b4b-48d2-bd78-34267c9c1e4f";"2003-09-10";"0";"ITALIA";"0";"0";"2";"B";"2 B";"Liceo Internazionale per l'Intercultura";"2018-2019";"P1";"0";"";"";"0";"0";"0"
